,0_ model_1,0_ model_2,1_ model_1,1_ model_2,10_ model_1,10_ model_2,11_ model_1,11_ model_2,12_ model_1,12_ model_2,13_ model_1,13_ model_2,14_ model_1,14_ model_2,15_ model_1,15_ model_2,16_ model_1,16_ model_2,17_ model_1,17_ model_2,18_ model_1,18_ model_2,19_ model_1,19_ model_2,2_ model_1,2_ model_2,20_ model_1,20_ model_2,21_ model_1,21_ model_2,22_ model_1,22_ model_2,23_ model_1,23_ model_2,24_ model_1,24_ model_2,25_ model_1,25_ model_2,26_ model_1,26_ model_2,27_ model_1,27_ model_2,28_ model_1,28_ model_2,29_ model_1,29_ model_2,3_ model_1,3_ model_2,30_ model_1,30_ model_2,31_ model_1,31_ model_2,32_ model_1,32_ model_2,33_ model_1,33_ model_2,34_ model_1,34_ model_2,35_ model_1,35_ model_2,36_ model_1,36_ model_2,37_ model_1,37_ model_2,38_ model_1,38_ model_2,39_ model_1,39_ model_2,4_ model_1,4_ model_2,40_ model_1,40_ model_2,41_ model_1,41_ model_2,42_ model_1,42_ model_2,43_ model_1,43_ model_2,44_ model_1,44_ model_2,45_ model_1,45_ model_2,46_ model_1,46_ model_2,47_ model_1,47_ model_2,48_ model_1,48_ model_2,49_ model_1,49_ model_2,5_ model_1,5_ model_2,50_ model_1,50_ model_2,51_ model_1,51_ model_2,52_ model_1,52_ model_2,53_ model_1,53_ model_2,54_ model_1,54_ model_2,55_ model_1,55_ model_2,56_ model_1,56_ model_2,57_ model_1,57_ model_2,58_ model_1,58_ model_2,59_ model_1,59_ model_2,6_ model_1,6_ model_2,60_ model_1,60_ model_2,61_ model_1,61_ model_2,62_ model_1,62_ model_2,63_ model_1,63_ model_2,64_ model_1,64_ model_2,65_ model_1,65_ model_2,66_ model_1,66_ model_2,67_ model_1,67_ model_2,68_ model_1,68_ model_2,69_ model_1,69_ model_2,7_ model_1,7_ model_2,70_ model_1,70_ model_2,71_ model_1,71_ model_2,72_ model_1,72_ model_2,73_ model_1,73_ model_2,74_ model_1,74_ model_2,75_ model_1,75_ model_2,76_ model_1,76_ model_2,77_ model_1,77_ model_2,78_ model_1,78_ model_2,79_ model_1,79_ model_2,8_ model_1,8_ model_2,80_ model_1,80_ model_2,81_ model_1,81_ model_2,82_ model_1,82_ model_2,83_ model_1,83_ model_2,84_ model_1,84_ model_2,85_ model_1,85_ model_2,86_ model_1,86_ model_2,87_ model_1,87_ model_2,88_ model_1,88_ model_2,89_ model_1,89_ model_2,9_ model_1,9_ model_2,90_ model_1,90_ model_2,91_ model_1,91_ model_2,92_ model_1,92_ model_2,93_ model_1,93_ model_2,94_ model_1,94_ model_2,95_ model_1,95_ model_2,96_ model_1,96_ model_2,97_ model_1,97_ model_2,98_ model_1,98_ model_2,99_ model_1,99_ model_2
221,0.0,2.463977538838106,0.0,0.0,0.0,1.833272385597229,0.0,2.344829721450805,0.0,1.8644361952940625,0.0,0.0,1.2990386247634889,0.0,1.531818652153015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8072724505474693,0.0,0.0,0.0,0.0,0.0,0.0,1.4328647613525392,0.0,1.0094177998570955,0.0,0.0,0.0,0.0,2.074489765167236,1.3651430414568992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4128031492233277,0.0,0.0,0.0,0.0,2.284784030914307,1.2759714603424073,0.0,1.1510354681588038,0.0,0.9197350088652078,0.0,1.2725317525863649,0.0,0.0,1.6945756673812866,1.1771332874442593,0.0,1.1736211222571296,0.0,1.4918742656707764,0.0,0.0,0.0,1.012684440612793,0.0,0.0,0.0,0.0,2.4570459842681887,0.0,2.522609281539917,0.0,0.0,0.0,2.198652410507202,1.011626823405002,0.0,0.0,2.1755804609745106,0.0,2.5805549144744875,1.72715258144197,0.0,0.0,2.7058239459991453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0158292770385744,0.0,0.0,0.0,2.0506661415100096,1.3196444988250733,0.0,0.0,0.0,0.0,2.031220952421427,0.0,1.9380663409161922,0.0,0.0,2.127583718299866,0.0,0.0,0.0,0.0,0.0,0.0,1.945906039873759,0.0,0.0,0.0,0.0,1.5815114736557008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3132076125395926,0.0,0.0,0.0,0.0,2.1298233765822188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6945372819900513,0.0,0.0,0.0,0.0,0.0,0.0,1.2366302468055903,0.0,0.0,0.0,0.0,0.0,0.0,1.8805107355117798,0.0,0.0,1.7667227268218995,0.0,0.0,2.467155599594116,0.0,0.0,0.0,0.0,0.0,1.9773120641708375,0.9775198821193914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4620484525507147,0.0,0.0,0.0,1.2278719663619995,0.0,0.0,1.6870108360531688
222,0.0,0.0,1.278711505940086,0.0,1.4021390914916991,0.0,1.7795230913162232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2935084581375123,0.0,1.420506109910853,0.0,1.7221833229064942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4857256889343262,0.0,1.3625857353210449,0.0,0.0,1.8750684261322021,0.0,1.669330031358743,0.0,0.0,1.3238326501846314,0.0,0.0,0.0,0.0,2.0324581146240233,0.0,2.29667444229126,0.0,0.0,1.4871331839334396,0.0,1.079992699623108,0.0,0.0,0.0,0.0,0.0,1.4215780441577617,0.0,0.0,2.558203125,0.0,1.803818411990808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8793379906061531,0.0,0.0,0.0,0.0,0.0,2.3059317111968993,0.0,0.0,1.0039596080780029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5751046180725097,0.0,0.0,0.0,2.704011011123657,1.5128310918807983,0.0,0.0,1.8256795412156641,1.6681803703308105,0.0,1.7396311998367309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3145061914737408,0.0,0.0,0.0,1.3097964991384479,0.0,0.0,0.0,0.0,1.7673498511314392,1.6933110678637469,0.0,0.0,2.0596471493060773,0.0,0.0,0.0,2.3511613845825194,0.0,0.0,0.0,0.0,1.4805908918380737,0.0,0.0,0.0,1.7655221223831177,0.0,0.0,2.005925177272997,0.0,0.0,1.3972524771323571,0.0,0.0,0.0,0.0,1.8318934917449952,0.0,1.9144748210906983,2.02783408164978,0.0,0.0,2.1594303607940675,0.0,0.0,0.0,1.9857211516453668,0.0,1.929551978443944,1.504431238770485,0.0,0.0,1.5143790858276822,0.0,0.0,0.0,0.0,0.0,2.243068218231201,0.0,0.0,0.0,0.0,1.0196868846813838,0.0,0.0,0.0,0.0,0.0,0.0,1.6636941974813286,0.0,0.0,0.0,0.0,0.0,2.0496650392358955,0.0,0.0,0.0,2.280476522445679,0.0,0.0
223,0.0,2.460597999423158,0.0,2.2830365758193167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.094712162017822,0.0,1.677869491483651,0.0,1.7924078702926636,0.9370148193268548,0.0,1.3197849227536111,0.0,1.2311426313299885,0.0,0.0,2.0794895308358328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2822413517878606,0.0,0.0,0.0,0.0,1.8377242734355312,1.3833891868591308,0.0,0.0,0.0,0.0,0.0,0.0,1.947563782192412,0.0,2.252447748184204,0.0,2.0751065731048586,1.260613775253296,0.0,0.0,0.0,0.0,2.556957483291626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35128796895345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4604798316955567,0.0,2.520893907546997,0.0,0.0,1.3368380069732666,0.0,0.0,1.567255421902271,1.0704514894079655,0.0,0.0,0.0,0.0,2.1810773213704424,0.0,2.7028565883636473,0.0,0.0,0.0,0.0,0.0,2.088853359222412,0.0,2.310673141479492,0.0,0.0,1.1138119459152223,0.0,0.0,0.0,0.0,0.0,0.0,1.9584463853102467,0.0,0.0,0.0,0.0,1.3125766038894653,0.0,2.1279751221338907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7065297365188599,0.0,1.2137867699612628,0.0,0.0,0.0,0.0,1.713944880167643,1.4527837038040161,0.0,0.0,1.9048592805862428,0.0,0.0,0.0,0.0,0.0,0.0,1.3547406435012816,0.0,1.441867756843567,0.0,0.0,0.0,2.02747220993042,0.0,1.5434879302978515,0.0,0.0,1.8815698385238648,1.8695313967191258,0.0,0.0,0.0,0.0,0.0,0.9202390770285817,0.0,1.4753218120998806,0.0,0.0,0.0,1.7673603534698485,0.0,0.0,2.467517614364624,1.1367665816773256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3494128292257135,0.0,0.0,1.6714063137864912,1.3013320843378704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343121814727783,0.0,0.0,0.0,1.6792845113367973,0.0,2.1303421020507813,1.5332608699798584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1799148025966826,0.0,2.130494976043701,0.0,0.0,1.4659572567258565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8165991214605477,0.0,0.0,0.0,0.0,0.0,0.0,1.4587016344070434,0.0,1.1346132040023804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3139577388763426,0.0,2.2863423274113583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636870622634887,0.0,0.0,0.0,0.0,0.0,1.49150536549397,0.0,0.0,1.724420556655297,0.0,2.30691180229187,1.1915026024977364,0.0,0.0,0.0,1.3629692316055297,0.0,1.1896692408455742,0.0,0.0,2.1967073917388915,0.0,0.0,0.0,2.174030812243198,1.3936373472213746,0.0,1.7264023599170504,0.0,1.5103857517242432,0.0,0.0,0.0,0.912193859786522,0.0,0.0,0.0,1.7387821912765502,0.0,1.3441745332309178,0.0,0.0,1.8384787559509277,1.127851176261902,0.0,0.0,0.0,0.0,0.0,0.0,2.0219807401299477,0.0,0.0,0.0,2.065496015548706,2.124278489748637,0.0,0.0,1.9162313002127185,1.2503225308198196,0.0,0.0,0.0,0.0,2.3496092319488526,0.0,1.8043736347785362,1.5803425073623658,0.0,0.0,0.0,0.0,1.9701956033706665,0.0,0.0,0.0,0.0,0.0,1.9824459709772249,0.0,0.0,0.0,2.179404449462891,0.0,0.0,1.3871304750442506,0.0,2.0272626876831055,0.0,0.0,0.0,1.4098456621170044,0.0,1.8702185190640965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8689088344573974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0950318853060406,1.4770704507827759,0.0,0.0,1.771818859321027,0.0,0.0,0.0,0.0,0.0,1.9389787991841634,0.0,0.0,0.0,0.0,0.0,0.0,1.0538028000415056,0.0
225,0.0,2.461105262531954,0.0,0.0,1.4003061294555663,0.0,1.7745350790023804,0.0,1.1412717620531718,0.0,1.2728680227376237,0.0,0.0,0.0,0.0,1.9820523023605348,0.0,0.0,0.0,0.0,1.7135092973709107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6433478832244872,0.0,1.8261478662490844,1.4309328079223633,0.0,0.0,0.0,0.0,0.0,0.0,2.073595304489136,1.3650871299928233,0.0,0.0,0.0,0.0,2.281849431991577,0.0,0.0,1.489752669561477,0.0,0.0,0.0,1.413185143470764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7538422157238056,0.0,1.9167488384246827,0.0,0.0,0.0,1.6885283914479345,0.0,0.0,0.0,2.3481549360813236,1.2961946872564465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5210011482238768,0.0,1.8155581428891137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.580499601364136,0.0,0.0,0.0,2.703636980056763,0.0,1.8565566301345826,0.0,0.0,1.671626901626587,0.0,0.0,0.0,0.0,2.0115262269973755,0.0,0.0,0.0,2.0638965129852296,1.3199713230133057,0.0,0.0,0.0,1.3018329188227653,0.0,0.0,0.0,0.0,0.0,2.125042255719503,0.0,1.6861651606029935,0.0,0.0,0.0,1.2079978513717653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4786519289016724,0.0,0.0,0.0,1.759290885925293,0.0,1.3125075653979654,0.0,0.0,0.0,0.0,2.136938764498784,0.0,0.0,0.0,0.0,0.0,0.0,2.0280487060546877,0.0,0.0,2.15968542098999,0.0,0.0,0.0,0.0,1.2353176405263502,0.0,0.0,1.8103202164173127,0.0,0.0,0.0,0.0,1.320963478088379,0.0,0.0,2.2476963996887207,0.0,2.4607455253601076,0.0,1.5076507311600906,0.0,0.0,0.0,1.9858745336532593,0.0,0.0,0.0,0.0,1.206871291928398,0.0,0.0,0.0,1.4627053304152056,0.0,0.9092490943272908,0.0,0.0,2.279699420928955,0.0,0.0
226,1.1262145112542545,0.0,0.0,2.260503455212242,0.0,1.8274245977401733,1.7714809894561767,0.0,0.0,1.8649899383385975,0.0,0.0,1.2955239295959473,0.0,0.0,0.0,0.0,0.0,1.4105967601140341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.805155002443414,0.0,0.0,1.4855889797210693,0.0,1.3618683576583863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3232301235198975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7968589305877685,0.0,0.0,0.0,2.256073474884033,0.0,0.0,0.0,2.314489793777466,1.4154262634424062,0.0,1.2759023666381837,0.0,1.1520746004939588,0.0,0.0,0.0,1.2694550561904907,0.0,0.0,0.0,1.1763923984585387,0.0,1.1779589769002556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6710845172405242,0.0,2.4526219844818113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5836647510528565,0.0,2.176822821299235,0.0,2.704404592514038,1.511610746383667,0.0,0.0,0.0,0.0,2.082429599761963,0.0,2.309582233428955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.817733359336853,1.3098685026168824,0.0,0.0,0.0,0.0,1.9369202873600062,0.0,0.0,2.122363503774007,0.0,0.0,0.0,0.0,2.0572401633629434,0.0,1.9483204921086632,1.7065125942230224,0.0,0.0,0.0,0.0,1.7294150114059448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0051457455283717,0.9341702080354459,0.0,1.3972290992736816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0278226852416994,0.0,1.541522169113159,0.0,0.0,0.0,0.0,1.9841235876083374,0.0,1.935049478952275,1.5039932280778885,0.0,0.0,0.0,0.0,1.8850406699710422,0.0,0.0,1.762711191177368,0.0,1.073673152923584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0479591673070736,0.0,1.622489905754725,1.232843041419983,0.0,0.0,0.0
227,0.0,2.459974255748824,1.2769939736316078,0.0,0.0,0.0,0.0,2.343167505264282,0.0,0.0,0.0,0.0,0.0,0.0,1.531440258026123,0.0,1.2956679344177247,0.0,0.0,0.0,1.6986300945281982,0.0,0.0,2.1779198953083587,1.3157139278227283,0.0,0.0,0.0,0.0,2.081749384743827,0.0,0.0,0.0,0.0,0.0,1.869788908958435,1.009198806507175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.032724142074585,0.0,0.0,0.0,0.0,0.0,1.9458504449753533,0.0,0.0,0.0,2.0724345684051513,1.2628524780273438,0.0,0.0,2.284870000985953,0.0,2.56070294380188,0.0,1.8021230409073727,0.9194624255229901,0.0,0.0,0.0,0.0,1.697351336479187,0.0,0.0,0.0,1.8798816899995543,0.0,0.0,0.0,0.0,1.01189181804657,0.0,0.0,0.0,0.0,0.0,0.0,2.52240047454834,0.0,0.0,1.3359459400177003,0.0,1.0117215869274545,0.0,0.0,0.0,0.0,2.5788902282714843,1.7251320464270457,0.0,1.5081283092498778,0.0,0.0,0.0,0.0,1.8245921684889843,1.6678765773773194,0.0,1.7396480321884156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9620404958724975,0.0,0.0,1.3080822958875058,0.0,0.0,0.0,0.0,1.7648354053497315,1.6835718967296458,0.0,0.0,0.0,0.0,0.0,0.0,2.350824975967407,0.0,0.0,1.575747585296631,0.0,0.0,0.0,1.4429787158966065,0.0,1.7671195268630981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1737631797790526,0.0,1.8322972774505615,0.0,1.9124914169311524,0.0,1.6930238962173463,0.0,0.0,0.0,0.0,1.869510821195749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4777135663562349,0.0,0.0,0.0,0.0,0.0,0.0,2.4643077850341797,0.0,0.0,0.0,0.0,0.0,0.0,0.9794997141380941,0.0,1.3466846531087702,0.0,0.0,0.0,1.3014772229724458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6842350688473933
228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.150138092041016,0.0,0.0,0.0,2.0927473068237306,0.0,1.677201549212138,0.0,1.7929847717285157,0.0,0.0,0.0,2.130598885013211,1.2317442417144775,0.0,1.4658271857670375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.667646531414885,1.2806407139851497,0.0,0.0,0.0,0.0,1.8375007460194248,1.3812240839004517,0.0,1.4589664459228515,0.0,0.0,0.0,0.0,0.0,1.0785030126571655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.560619926452637,0.0,0.0,0.0,0.0,0.0,0.0,1.3631739139556884,0.0,0.0,0.0,0.0,0.0,1.489502530831557,0.0,0.0,0.0,0.0,2.307300662994385,0.0,0.0,1.0011135339736938,0.0,1.3603670358657838,0.0,0.0,0.0,0.0,2.1978610515594483,0.0,0.0,0.0,2.17305532922136,1.3913976430892945,0.0,0.0,0.0,0.0,2.7021693706512453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3089452743530274,1.3432873725891112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.018395372480154,0.0,0.0,1.311002254486084,0.0,2.1259872754414877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.702012586593628,0.0,1.2135182448795865,0.0,0.0,0.0,0.0,1.7129166444142658,0.0,0.0,0.0,1.9002789497375487,0.0,0.0,0.0,1.9803099678783884,0.0,2.136123323440552,1.3537885189056396,0.0,1.4440840005874633,0.0,1.3851411104202271,0.0,2.027055358886719,0.0,0.0,2.15655517578125,1.4082533359527587,0.0,1.8677012957059422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8676381826400756,0.0,2.2436914443969727,0.0,0.0,1.1367530537006576,0.0,0.0,2.093467678626378,1.4762478828430177,0.0,0.0,0.0,0.0,1.6618418021635577,0.0,0.0,0.0,1.937531961335076,1.4630054170435125,0.0,0.0,0.0,0.0,2.277903127670288,0.0,0.0
229,0.0,2.4582430689942605,0.0,2.2730514325593645,1.4048357248306274,0.0,1.7664068269729611,0.0,0.0,0.0,1.2677406054508835,0.0,0.0,0.0,0.0,1.976657223701477,0.0,0.0,0.0,0.0,0.0,0.0,0.9362394673483712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4841837167739869,0.0,0.0,0.0,1.428654384613037,0.0,0.0,0.0,0.0,1.819455335690425,0.0,2.0726058673858647,1.3655022851882443,0.0,0.0,0.0,0.0,2.291794681549072,1.1358197450637817,0.0,1.4877484151295253,0.0,0.0,2.2531179904937746,1.4087344884872437,0.0,0.0,2.311700534820557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9105506992340089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.347262205221714,1.2975033705051129,0.0,0.0,0.0,1.1910715194543202,0.0,0.0,2.4622992038726808,0.0,2.521474599838257,1.1842559500346108,0.0,0.0,0.0,0.0,1.5649271270062062,1.0691272355140522,0.0,0.0,2.576284074783325,1.7241613671893166,0.0,0.0,2.7024662017822267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0117466943604603,1.114208197593689,0.0,0.0,2.060800647735596,0.0,0.0,0.0,0.0,1.3002080112695693,0.0,0.0,0.0,0.0,2.065830945968628,2.1271971066792807,0.0,0.0,1.9082203246929026,1.24627813742711,0.0,0.0,0.0,0.0,0.0,0.0,1.8031846643804195,0.0,0.0,1.4787642399470011,0.0,0.0,1.9725652933120728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.543571376800537,0.0,0.0,1.8797780513763427,0.0,0.0,0.0,0.0,1.5036738395690918,0.0,0.0,1.5137055865788864,0.0,0.0,1.3149007081985473,0.0,1.7673925638198853,0.0,0.0,0.0,0.0,0.0,1.0175743341445922,0.0,0.0,1.9774967670440673,0.0,0.0,0.0,0.0,0.0,1.6690666730411519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34196174621582,1.1396638294061023,0.0,0.0,1.6768588530866406,1.2948130130767823,0.0,0.0,0.0,0.0,0.0,1.4061201572418212,0.0,1.7127712726593018,0.0,0.0,2.1760708797545663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8275774240493774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.031569576263428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4195666093092698,0.0,0.0,2.5589526653289796,0.0,0.0,0.0,1.7508405406753738,1.2696810007095336,0.0,0.0,0.0,0.0,1.6867845972379047,0.0,0.0,0.0,0.0,0.0,1.72214452119974,0.0,2.3067666053771974,0.0,0.0,0.0,2.459839200973511,0.0,0.0,0.0,1.8152975759808978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1788226195744107,0.0,2.702196455001831,1.5038750410079955,0.0,0.9119281314806656,0.0,0.0,2.085920524597168,1.7392133951187134,0.0,0.0,0.0,0.0,1.8379549026489257,1.1265681982040405,0.0,1.319445586204529,0.0,1.3086663191135113,0.0,0.0,0.0,0.0,1.9357059720736831,0.0,0.0,2.1257933219273886,0.0,1.6867501673875034,0.0,0.0,2.0607917382166936,1.2067458486557008,0.0,0.0,2.349327039718628,0.0,0.0,1.5768109560012817,0.0,0.0,0.0,0.0,0.0,1.764190673828125,0.0,1.3128724512300995,0.0,0.0,0.0,1.3959664784944974,0.0,0.0,2.1815577030181883,0.0,0.0,0.0,0.0,2.026873254776001,0.0,0.0,0.0,0.0,0.0,0.0,1.9813275924095741,1.2338662308315897,0.0,0.0,1.806253010034561,0.919797878497738,0.0,1.4743478748533458,0.0,0.0,0.0,0.0,0.0,0.0,2.460246706008911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7710533155882655,0.0,0.0,1.2059877989772028,0.0,0.0,0.0,0.0,2.0477896863763982,0.0,0.0,0.0,0.0,1.0529712800321906,0.0
231,1.1236666922475778,0.0,1.2756782795253554,0.0,0.0,1.827724003791809,1.765186128616333,0.0,0.0,1.8642202456792194,0.0,0.0,0.0,2.1264713764190675,1.530662727355957,0.0,0.0,2.0913533687591555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.131164370813677,0.0,1.8042510095395539,0.0,2.0803887435368127,0.0,1.6431089878082275,1.3592161655426025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.320622992515564,0.0,0.0,0.0,0.0,0.0,0.0,2.283235502243042,0.0,1.797332215309143,0.0,0.0,0.0,0.0,0.0,2.0916014194488524,0.0,0.0,0.0,2.277300500869751,1.2719639539718628,0.0,1.1503913377999235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1729446414745215,0.0,1.175110470282065,0.0,0.0,2.345734744194226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.521229314804077,0.0,0.0,0.0,2.1923891067504884,0.0,0.0,0.0,2.17167059715758,0.0,2.5832258224487306,0.0,0.0,1.512800121307373,0.0,0.0,1.8532478094100953,0.0,0.0,1.669158387184143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8176766157150268,0.0,0.0,0.0,0.0,1.3066346524366692,0.0,0.0,0.0,2.124066805839538,0.0,0.0,0.0,0.0,0.0,0.0,1.9467079003651935,1.7032858371734618,0.0,0.0,0.0,0.0,1.7282605409622191,0.0,0.0,1.441779661178589,0.0,0.0,0.0,0.0,2.0045309179707576,0.0,0.0,0.0,0.0,0.0,0.0,1.4385737419128417,0.0,0.0,1.9106748819351196,2.027138090133667,0.0,0.0,0.0,0.0,0.0,1.8683221028401302,0.0,0.0,1.9334508391313772,0.0,0.0,0.0,0.0,0.0,1.8836072974734837,0.0,0.0,1.7651408910751343,0.0,1.0783344984054566,0.0,0.0,0.0,0.0,0.0,1.474856925010681,0.0,0.0,0.0,1.3417456583543257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9091078672806422,0.0,1.228706955909729,0.0,0.0,0.0
232,0.0,2.4577462626438513,0.0,2.262667020998503,0.0,0.0,0.0,2.34098069190979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2926654100418091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3203565159151631,0.0,0.0,0.0,1.4657650062016079,0.0,0.0,0.0,0.0,0.0,0.0,1.8669923067092895,0.0,0.0,1.2780154356589686,0.0,0.0,0.0,0.0,0.0,1.3796663999557495,0.0,1.4608911752700806,0.0,0.0,0.0,0.0,1.9457282123111543,0.0,2.2520628452301024,0.0,0.0,1.2608887434005738,0.0,0.0,0.0,0.0,2.561336946487427,0.0,1.7996319001324697,0.0,0.0,0.0,0.0,1.3612725257873535,0.0,0.0,0.0,0.0,1.8770976111695574,1.487325245906145,0.0,0.0,0.0,0.0,0.0,0.0,1.6703193895022075,0.0,0.0,1.3594505786895752,0.0,0.0,0.0,1.335128164291382,0.0,0.0,0.0,0.0,0.0,1.3918458700180054,0.0,1.7227694193522134,0.0,0.0,2.7023496627807617,0.0,0.0,0.0,1.8201601408084513,0.0,0.0,0.0,2.3068521499633787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9718792328467736,0.0,2.01675216332078,0.0,0.0,1.3085381746292115,0.0,2.122586226463318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.348212146759033,0.0,0.0,0.0,0.0,1.476207653681437,0.0,0.0,0.0,1.7497980117797851,0.0,0.0,0.0,0.9351190081456812,0.0,0.0,2.1365139282666723,1.353172731399536,0.0,0.0,1.830527114868164,1.3849894762039185,0.0,2.0263017654418944,0.0,0.0,2.155894899368286,1.410868763923645,0.0,0.0,0.0,0.0,0.0,1.504462683200836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.244532585144043,0.0,2.4610636711120604,0.0,1.5057459255601868,0.0,2.090968022743861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2999737607108224,0.0,1.454740485278043,0.0,0.0,1.6216791955629983,0.0,2.2763016700744627,0.0,0.0
